4661,MVG,MEVANG,79,2023-01-24 14:09:03,2023-01-24 14:09:03,
4662,MVH,MACKSVILLE,19,2023-01-24 14:09:03,2023-01-24 14:09:03,
4663,MVI,MANETAI,176,2023-01-24 14:09:03,2023-01-24 14:09:03,
4664,MVJ,MANDEVILLE MARLBROUGH,111,2023-01-24 14:09:03,2023-01-24 14:09:03,
4665,MVK,MULKA,19,2023-01-24 14:09:03,2023-01-24 14:09:03,
4666,MVL,STOWE MORRISVILE,230,2023-01-24 14:09:03,2023-01-24 14:09:03,
4667,MVM,KAYENTA MONUMENT,230,2023-01-24 14:09:03,2023-01-24 14:09:03,
4668,MVN,MOUNT VERNON,230,2023-01-24 14:09:03,2023-01-24 14:09:03,
4669,MVO,MONGO,212,2023-01-24 14:09:03,2023-01-24 14:09:03,
4670,MVP,MITU,52,2023-01-24 14:09:03,2023-01-24 14:09:03,
4671,MVQ,MOGILEV,40,2023-01-24 14:09:03,2023-01-24 14:09:03,
4672,MVR,MAROUA SALAM,50,2023-01-24 14:09:03,2023-01-24 14:09:03,
4673,MVT,MATAIVA,175,2023-01-24 14:09:03,2023-01-24 14:09:03,
4674,MVU,MUSGRAVE,19,2023-01-24 14:09:03,2023-01-24 14:09:03,
4675,MVV,MEGEVE,78,2023-01-24 14:09:03,2023-01-24 14:09:03,
4676,MVW,MOUNT VERNON SKAGIT,230,2023-01-24 14:09:03,2023-01-24 14:09:03,
4677,MVX,MINVOUL,79,2023-01-24 14:09:03,2023-01-24 14:09:03,
4678,MVY,MARTHAS VINEYARD,230,2023-01-24 14:09:03,2023-01-24 14:09:03,
4679,MVZ,MASVINGO,248,2023-01-24 14:09:03,2023-01-24 14:09:03,
4680,MWA,MARION,230,2023-01-24 14:09:03,2023-01-24 14:09:03,
4681,MWB,MORAWA,19,2023-01-24 14:09:03,2023-01-24 14:09:03,
4682,MWC,MILWAUKEE LAWRENCE J TIMMERMAN,230,2023-01-24 14:09:03,2023-01-24 14:09:03,
4683,MWD,MIANWALI,178,2023-01-24 14:09:03,2023-01-24 14:09:03,
4684,MWE,MEROWE,194,2023-01-24 14:09:03,2023-01-24 14:09:03,
4685,MWF,MAEWO,239,2023-01-24 14:09:03,2023-01-24 14:09:03,
4686,MWG,MARAWAKA,176,2023-01-24 14:09:03,2023-01-24 14:09:03,
4687,MWH,MOSES LAKE,230,2023-01-24 14:09:03,2023-01-24 14:09:03,
4688,MWI,MARAMUNI,176,2023-01-24 14:09:03,2023-01-24 14:09:03,
4689,MWJ,MATTHEWS RIDGE,96,2023-01-24 14:09:03,2023-01-24 14:09:03,
4690,MWK,MATAK,103,2023-01-24 14:09:03,2023-01-24 14:09:03,
4691,MWL,MINERAL WELLS,230,2023-01-24 14:09:03,2023-01-24 14:09:03,
4692,MWM,WINDOM AIRPORT,230,2023-01-24 14:09:03,2023-01-24 14:09:03,
4693,MWN,MWADUI,225,2023-01-24 14:09:03,2023-01-24 14:09:03,
4694,MWP,MOUNTAIN,167,2023-01-24 14:09:03,2023-01-24 14:09:03,
4695,MWQ,MAGWE,144,2023-01-24 14:09:03,2023-01-24 14:09:03,
4696,MWT,MOOLAWATANA,19,2023-01-24 14:09:03,2023-01-24 14:09:03,
4697,MWU,MUSSAU,176,2023-01-24 14:09:03,2023-01-24 14:09:03,
4698,MWX,MOSS TOWN EXUMA INTL,36,2023-01-24 14:09:03,2023-01-24 14:09:03,
4699,MWY,MIRANDA DOWNS,19,2023-01-24 14:09:03,2023-01-24 14:09:03,
4700,MWZ,MWANZA,225,2023-01-24 14:09:03,2023-01-24 14:09:03,
4701,MXB,MASAMBA,103,2023-01-24 14:09:03,2023-01-24 14:09:03,
4702,MXC,MONTICELLO,230,2023-01-24 14:09:03,2023-01-24 14:09:03,
4703,MXD,MARION DOWNS,19,2023-01-24 14:09:03,2023-01-24 14:09:03,
4704,MXE,MAXTON LAURINBURG,230,2023-01-24 14:09:03,2023-01-24 14:09:03,
4705,MXF,MONTGOMERY MAXWELL AFB,230,2023-01-24 14:09:03,2023-01-24 14:09:03,
4706,MXG,MARLBOROUGH,230,2023-01-24 14:09:03,2023-01-24 14:09:03,
4707,MXH,MORO,176,2023-01-24 14:09:03,2023-01-24 14:09:03,
4708,MXJ,MINNA,162,2023-01-24 14:09:03,2023-01-24 14:09:03,
4709,MXK,MINDIK,176,2023-01-24 14:09:03,2023-01-24 14:09:03,
4710,MXL,MEXICALI,155,2023-01-24 14:09:03,2023-01-24 14:09:03,
4711,MXM,MOROMBE,140,2023-01-24 14:09:03,2023-01-24 14:09:03,
4712,MXN,MORLAIX PLOUJEAN,78,2023-01-24 14:09:03,2023-01-24 14:09:03,
4713,MXP,MILAN MALPENSA,110,2023-01-24 14:09:03,2023-01-24 14:09:03,
4714,MXQ,MITCHELL RIVER,19,2023-01-24 14:09:03,2023-01-24 14:09:03,
4715,MXR,MIRGOROD,226,2023-01-24 14:09:03,2023-01-24 14:09:03,
4716,MXS,MAOTA,241,2023-01-24 14:09:03,2023-01-24 14:09:03,
4717,MXT,MAINTIRANO,140,2023-01-24 14:09:03,2023-01-24 14:09:03,
4718,MXU,MULLEWA,19,2023-01-24 14:09:03,2023-01-24 14:09:03,
4719,MXV,MORON,145,2023-01-24 14:09:03,2023-01-24 14:09:03,
4720,MXW,MANDALGOBI,145,2023-01-24 14:09:03,2023-01-24 14:09:03,
4721,MXX,MORA,195,2023-01-24 14:09:03,2023-01-24 14:09:03,
4722,MXY,MC CARTHY,230,2023-01-24 14:09:03,2023-01-24 14:09:03,
4723,MXZ,MEIXIAN,51,2023-01-24 14:09:03,2023-01-24 14:09:03,
4724,MYA,MORUYA,19,2023-01-24 14:09:03,2023-01-24 14:09:03,
4725,MYB,MAYOUMBA,79,2023-01-24 14:09:03,2023-01-24 14:09:03,
4726,MYC,MARACAY,235,2023-01-24 14:09:03,2023-01-24 14:09:03,
4727,MYD,MALINDI GEMENA,114,2023-01-24 14:09:03,2023-01-24 14:09:03,
4728,MYE,MIYAKE JIMA,113,2023-01-24 14:09:03,2023-01-24 14:09:03,
4729,MYF,SAN DIEGO MONTGOMERY,230,2023-01-24 14:09:03,2023-01-24 14:09:03,
4730,MYG,MAYAGUANA,36,2023-01-24 14:09:03,2023-01-24 14:09:03,
4731,MYH,MARBLE CANYON,230,2023-01-24 14:09:03,2023-01-24 14:09:03,
4732,MYI,MURRAY ISLANDS,19,2023-01-24 14:09:03,2023-01-24 14:09:03,
4733,MYJ,MATSUYAMA,113,2023-01-24 14:09:03,2023-01-24 14:09:03,
4734,MYK,MAY CREEK,230,2023-01-24 14:09:03,2023-01-24 14:09:03,
4735,MYL,MC CALL,230,2023-01-24 14:09:03,2023-01-24 14:09:03,
4736,MYM,MONKEY MOUNTAIN,96,2023-01-24 14:09:03,2023-01-24 14:09:03,
4737,MYN,MAREB,242,2023-01-24 14:09:03,2023-01-24 14:09:03,
4738,MYO,MYROODAH,19,2023-01-24 14:09:03,2023-01-24 14:09:03,
4739,MYP,MARY,217,2023-01-24 14:09:03,2023-01-24 14:09:03,
4740,MYQ,MYSORE,106,2023-01-24 14:09:03,2023-01-24 14:09:03,
4741,MYR,MYRTLE BEACH MYRTLE AFB,230,2023-01-24 14:09:03,2023-01-24 14:09:03,
4742,MYS,MOYALE,72,2023-01-24 14:09:03,2023-01-24 14:09:03,
4743,MYT,MYITKYINA,144,2023-01-24 14:09:03,2023-01-24 14:09:03,
4744,MYU,MEKORYUK,230,2023-01-24 14:09:03,2023-01-24 14:09:03,
4745,MYV,MARYSVILLE,230,2023-01-24 14:09:03,2023-01-24 14:09:03,
4746,MYW,MTWARA,225,2023-01-24 14:09:03,2023-01-24 14:09:03,
4747,MYX,MENYAMYA,176,2023-01-24 14:09:03,2023-01-24 14:09:03,
4748,MYY,MIRI,156,2023-01-24 14:09:03,2023-01-24 14:09:03,
4749,MYZ,MONKEY BAY,154,2023-01-24 14:09:03,2023-01-24 14:09:03,
4750,MZA,MUZAFFARNAGAR,106,2023-01-24 14:09:03,2023-01-24 14:09:03,
4751,MZB,MOCIMBOA DE PRAIA,157,2023-01-24 14:09:03,2023-01-24 14:09:03,
4752,MZC,MITZIC,79,2023-01-24 14:09:03,2023-01-24 14:09:03,
4753,MZD,MENDEZ,66,2023-01-24 14:09:03,2023-01-24 14:09:03,
4754,MZE,MANATEE,41,2023-01-24 14:09:03,2023-01-24 14:09:03,
4755,MZG,MAKUNG,224,2023-01-24 14:09:03,2023-01-24 14:09:03,
4756,MZH,MERZIFON,221,2023-01-24 14:09:03,2023-01-24 14:09:03,
4757,MZI,MOPTI,143,2023-01-24 14:09:03,2023-01-24 14:09:03,
4758,MZK,MARAKEI,117,2023-01-24 14:09:03,2023-01-24 14:09:03,
4759,MZL,MANIZALES SANTAGUIDA,52,2023-01-24 14:09:03,2023-01-24 14:09:03,
4760,MZN,MINJ,176,2023-01-24 14:09:03,2023-01-24 14:09:03,
4761,MZO,MANZANILLO S. MAESTRA,55,2023-01-24 14:09:03,2023-01-24 14:09:03,
4762,MZP,MOTUEKA,171,2023-01-24 14:09:03,2023-01-24 14:09:03,
4763,MZQ,MKUZE,245,2023-01-24 14:09:03,2023-01-24 14:09:03,
4764,MZR,MAZAR-I-SHARIF,8,2023-01-24 14:09:03,2023-01-24 14:09:03,
4765,MZT,MAZATLAN BUELNA,155,2023-01-24 14:09:03,2023-01-24 14:09:03,
4766,MZU,MUZAFFARPUR,106,2023-01-24 14:09:03,2023-01-24 14:09:03,
4767,MZV,MULU,156,2023-01-24 14:09:03,2023-01-24 14:09:03,
4768,MZX,MENA,72,2023-01-24 14:09:03,2023-01-24 14:09:03,
4769,MZZ,MARION,230,2023-01-24 14:09:03,2023-01-24 14:09:03,
4770,NAA,NARRABRI,19,2023-01-24 14:09:03,2023-01-24 14:09:03,
4771,NAB,ALBANY ALBANY NAS,230,2023-01-24 14:09:03,2023-01-24 14:09:03,
4772,NAC,NARACOORTE,19,2023-01-24 14:09:03,2023-01-24 14:09:03,
4773,NAD,MACANAL,52,2023-01-24 14:09:03,2023-01-24 14:09:03,
4774,NAE,NATITINGOU,30,2023-01-24 14:09:03,2023-01-24 14:09:03,
4775,NAF,BANAINA,103,2023-01-24 14:09:03,2023-01-24 14:09:03,
4776,NAG,NAGPUR SONEGAON,106,2023-01-24 14:09:03,2023-01-24 14:09:03,
4777,NAH,NAHA,103,2023-01-24 14:09:03,2023-01-24 14:09:03,
4778,NAI,ANNAI,96,2023-01-24 14:09:03,2023-01-24 14:09:03,
4779,NAK,NAKHON RATCHASIMA,214,2023-01-24 14:09:03,2023-01-24 14:09:03,
4780,NAL,NALCHIK,189,2023-01-24 14:09:03,2023-01-24 14:09:03,
4781,NAM,NAMLEA,103,2023-01-24 14:09:03,2023-01-24 14:09:03,
4782,NAN,NADI INTL,74,2023-01-24 14:09:03,2023-01-24 14:09:03,
4783,NAO,NANCHONG,51,2023-01-24 14:09:03,2023-01-24 14:09:03,
4784,NAP,NAPLES CAPODICHNO,110,2023-01-24 14:09:03,2023-01-24 14:09:03,
4785,NAR,NARE,52,2023-01-24 14:09:03,2023-01-24 14:09:03,
4786,NAS,NASSAU INTL,36,2023-01-24 14:09:03,2023-01-24 14:09:03,
4787,NAT,NATAL A. SEVERO,35,2023-01-24 14:09:03,2023-01-24 14:09:03,
4788,NAU,NAPUKA ISLAND,175,2023-01-24 14:09:03,2023-01-24 14:09:03,
4789,NAW,NARATHIWAT,214,2023-01-24 14:09:03,2023-01-24 14:09:03,
4790,NAY,BEIJING NANYUAN AIRPORT,51,2023-01-24 14:09:03,2023-01-24 14:09:03,
4791,NBA,NAMBAIYUFA,176,2023-01-24 14:09:03,2023-01-24 14:09:03,
4792,NBB,BARRANCOMINAS,52,2023-01-24 14:09:03,2023-01-24 14:09:03,
4793,NBC,NABEREVNYE CHELNY,189,2023-01-24 14:09:03,2023-01-24 14:09:03,
4794,NBG,NEW ORLEANS NAS/ALVIN CALLENDAR,230,2023-01-24 14:09:03,2023-01-24 14:09:03,
4795,NBH,NAMBUCCA HEADS,19,2023-01-24 14:09:03,2023-01-24 14:09:03,
4796,NBL,SAN BLAS,173,2023-01-24 14:09:03,2023-01-24 14:09:03,
4797,NBO,NAIROBI JOMO,114,2023-01-24 14:09:03,2023-01-24 14:09:03,
4798,NBP,NEW YORK NY/NEWARK BATTERY PK CITY/,230,2023-01-24 14:09:03,2023-01-24 14:09:03,
4799,NBV,CANA BRAVA,35,2023-01-24 14:09:03,2023-01-24 14:09:03,
4800,NBW,GUANTANAMO GUANTANAMO NAS,55,2023-01-24 14:09:03,2023-01-24 14:09:03,
4801,NBX,NABIRE,103,2023-01-24 14:09:03,2023-01-24 14:09:03,
4802,NCA,NORTH CAICOS BOTTLE CRK,211,2023-01-24 14:09:03,2023-01-24 14:09:03,
4803,NCE,NICE COTE DAZUR,78,2023-01-24 14:09:03,2023-01-24 14:09:03,
4804,NCG,NUEVA CASAS GRANDES,155,2023-01-24 14:09:03,2023-01-24 14:09:03,
4805,NCH,NACHINGWEA,225,2023-01-24 14:09:03,2023-01-24 14:09:03,
4806,NCI,NECOCLI,52,2023-01-24 14:09:03,2023-01-24 14:09:03,
4807,NCL,NEWCASTLE INTL,80,2023-01-24 14:09:03,2023-01-24 14:09:03,
4808,NCN,NEW CHENEGA,230,2023-01-24 14:09:03,2023-01-24 14:09:03,
4809,NCP,LUZON IS CUBI PT,177,2023-01-24 14:09:03,2023-01-24 14:09:03,
4810,NCS,NEWCASTLE,245,2023-01-24 14:09:03,2023-01-24 14:09:03,
4811,NCT,NICOYA GUANACASTE,53,2023-01-24 14:09:03,2023-01-24 14:09:03,
4812,NCU,NUKUS,232,2023-01-24 14:09:03,2023-01-24 14:09:03,
4813,NCY,ANNECY MEYTHE,78,2023-01-24 14:09:03,2023-01-24 14:09:03,
4814,NDA,BANDANAIRA,103,2023-01-24 14:09:03,2023-01-24 14:09:03,
4815,NDB,NOUADHIBOU,149,2023-01-24 14:09:03,2023-01-24 14:09:03,
4816,NDC,NANDED,106,2023-01-24 14:09:03,2023-01-24 14:09:03,
4817,NDD,SUMBE REDONDO,14,2023-01-24 14:09:03,2023-01-24 14:09:03,
4818,NDE,MANDERA,114,2023-01-24 14:09:03,2023-01-24 14:09:03,
4819,NDG,QIQIHAR,51,2023-01-24 14:09:03,2023-01-24 14:09:03,
4820,NDI,NAMUDI,176,2023-01-24 14:09:03,2023-01-24 14:09:03,
4821,NDJ,NDJAMENA,212,2023-01-24 14:09:03,2023-01-24 14:09:03,
4822,NDK,NAMORIK,141,2023-01-24 14:09:03,2023-01-24 14:09:03,
4823,NDL,NDELE,44,2023-01-24 14:09:03,2023-01-24 14:09:03,
4824,NDM,MENDI,72,2023-01-24 14:09:03,2023-01-24 14:09:03,
4825,NDN,NADUNUMU,176,2023-01-24 14:09:03,2023-01-24 14:09:03,
4826,NDP,PENSACOLA ELLYSON NAS,230,2023-01-24 14:09:03,2023-01-24 14:09:03,
4827,NDR,NADOR,137,2023-01-24 14:09:03,2023-01-24 14:09:03,
4828,NDS,SANDSTONE,19,2023-01-24 14:09:03,2023-01-24 14:09:03,
4829,NDU,RUNDU,158,2023-01-24 14:09:03,2023-01-24 14:09:03,
4830,NDY,SANDAY,80,2023-01-24 14:09:03,2023-01-24 14:09:03,
4831,NDZ,NORDHOLZ-SPIEKA CUXHAVEN,60,2023-01-24 14:09:03,2023-01-24 14:09:03,
4832,NEC,NECOCHEA,16,2023-01-24 14:09:03,2023-01-24 14:09:03,
4833,NEF,NEFTEKAMSK,189,2023-01-24 14:09:03,2023-01-24 14:09:03,
4834,NEG,NEGRIL,111,2023-01-24 14:09:03,2023-01-24 14:09:03,
4835,NEJ,NEJJO,72,2023-01-24 14:09:03,2023-01-24 14:09:03,
4836,NEK,NEKEMT,72,2023-01-24 14:09:03,2023-01-24 14:09:03,
4837,NEN,WHITEHOUSE OLF USN,230,2023-01-24 14:09:03,2023-01-24 14:09:03,
4838,NER,NERYUNGRI,189,2023-01-24 14:09:03,2023-01-24 14:09:03,
4839,NES,NEW YORK NY/NEWARK EAST 34TH ST LAN,230,2023-01-24 14:09:03,2023-01-24 14:09:03,
4840,NEU,SAM NEUA,126,2023-01-24 14:09:03,2023-01-24 14:09:03,
4841,NEV,NEVIS,119,2023-01-24 14:09:03,2023-01-24 14:09:03,
4842,NEW,NEW ORLEANS LAKEFRONT,230,2023-01-24 14:09:03,2023-01-24 14:09:03,
4843,NFG,NEFTEYUGANSK,189,2023-01-24 14:09:03,2023-01-24 14:09:03,
4844,NFO,NIUAFO OU MATAAHO,219,2023-01-24 14:09:03,2023-01-24 14:09:03,
4845,NGA,YOUNG,19,2023-01-24 14:09:03,2023-01-24 14:09:03,
4846,NGB,NINGBO,51,2023-01-24 14:09:03,2023-01-24 14:09:03,
4847,NGC,GRAND CANYON NORTH RIM,230,2023-01-24 14:09:03,2023-01-24 14:09:03,
4848,NGD,ANEGADA,236,2023-01-24 14:09:03,2023-01-24 14:09:03,
4849,NGE,NGAOUNDERE,50,2023-01-24 14:09:03,2023-01-24 14:09:03,
4850,NGI,NGAU,74,2023-01-24 14:09:03,2023-01-24 14:09:03,
4851,NGM,GUAM AGANA NAS,94,2023-01-24 14:09:03,2023-01-24 14:09:03,
4852,NGN,NARGANA,173,2023-01-24 14:09:03,2023-01-24 14:09:03,
4853,NGO,"NAGOYA, JAPAN",113,2023-01-24 14:09:03,2023-01-24 14:09:03,
4854,NGP,CORPUS CHRISTI NAS,230,2023-01-24 14:09:03,2023-01-24 14:09:03,
4855,NGR,NIGERUM,176,2023-01-24 14:09:03,2023-01-24 14:09:03,
4856,NGS,NAGASAKI,113,2023-01-24 14:09:03,2023-01-24 14:09:03,
4857,NGU,NORFOLK NAS CHAMBERS,230,2023-01-24 14:09:03,2023-01-24 14:09:03,
4858,NGW,CORPUS CHRISTI CABANISS FIELD,230,2023-01-24 14:09:03,2023-01-24 14:09:03,
4859,NHA,NHA-TRANG,238,2023-01-24 14:09:03,2023-01-24 14:09:03,
4860,NHD,MINHAD AB MILITARY,7,2023-01-24 14:09:03,2023-01-24 14:09:03,
4861,NHF,NEW HALFA,194,2023-01-24 14:09:03,2023-01-24 14:09:03,
4862,NHS,NUSHKI,178,2023-01-24 14:09:03,2023-01-24 14:09:03,
4863,NHT,NORTHOLT,80,2023-01-24 14:09:03,2023-01-24 14:09:03,
4864,NHV,NUKU HIVA,175,2023-01-24 14:09:03,2023-01-24 14:09:03,
4865,NHX,FOLEY OLF OSN,230,2023-01-24 14:09:03,2023-01-24 14:09:03,
4866,NIA,NIMBA,131,2023-01-24 14:09:03,2023-01-24 14:09:03,
4867,NIB,NIKOLAI,230,2023-01-24 14:09:03,2023-01-24 14:09:03,
4868,NIE,NIBLACK,230,2023-01-24 14:09:03,2023-01-24 14:09:03,
4869,NIG,NIKUNAU,117,2023-01-24 14:09:03,2023-01-24 14:09:03,
4870,NIK,NIOKOLO KOBA,203,2023-01-24 14:09:03,2023-01-24 14:09:03,
4871,NIM,NIAMEY,160,2023-01-24 14:09:03,2023-01-24 14:09:03,
4872,NIN,NINILCHIK,230,2023-01-24 14:09:03,2023-01-24 14:09:03,
4873,NIO,NIOKI,247,2023-01-24 14:09:03,2023-01-24 14:09:03,
4874,NIP,JACKSONVILLE JACKSONVILLE NAS,230,2023-01-24 14:09:03,2023-01-24 14:09:03,
4875,NIT,NIORT,78,2023-01-24 14:09:03,2023-01-24 14:09:03,
4876,NIX,NIORO,143,2023-01-24 14:09:03,2023-01-24 14:09:03,
4877,NJC,NIZHNEVARTOVSK,189,2023-01-24 14:09:03,2023-01-24 14:09:03,
4878,NJK,EL CENTRO/IMPERIAL NAF,230,2023-01-24 14:09:03,2023-01-24 14:09:03,
4879,NKA,NKAN,79,2023-01-24 14:09:03,2023-01-24 14:09:03,
4880,NKB,NOONKANBAH,19,2023-01-24 14:09:03,2023-01-24 14:09:03,
4881,NKC,NOUAKCHOTT,149,2023-01-24 14:09:03,2023-01-24 14:09:03,
4882,NKG,NANJING,51,2023-01-24 14:09:03,2023-01-24 14:09:03,
4883,NKI,NAUKITI,230,2023-01-24 14:09:03,2023-01-24 14:09:03,
4884,NKL,NKOLO,247,2023-01-24 14:09:03,2023-01-24 14:09:03,
4885,NKN,NANKINA,176,2023-01-24 14:09:03,2023-01-24 14:09:03,
4886,NKS,NKONGSAMBA,50,2023-01-24 14:09:03,2023-01-24 14:09:03,
4887,NKU,NKAUS,132,2023-01-24 14:09:03,2023-01-24 14:09:03,
4888,NKV,NICHEN COVE,230,2023-01-24 14:09:03,2023-01-24 14:09:03,
4889,NKX,SAN DIEGO MIRAMAR NAS,230,2023-01-24 14:09:03,2023-01-24 14:09:03,
4890,NKY,NKAYI,45,2023-01-24 14:09:03,2023-01-24 14:09:03,
4891,NLA,NDOLA,246,2023-01-24 14:09:03,2023-01-24 14:09:03,
4892,NLD,NUEVO LAREDO INTL,155,2023-01-24 14:09:03,2023-01-24 14:09:03,
4893,NLE,NILES TYLER,230,2023-01-24 14:09:03,2023-01-24 14:09:03,
4894,NLF,DARNLEY ISLAND,19,2023-01-24 14:09:03,2023-01-24 14:09:03,
4895,NLG,NELSON LAGOON,230,2023-01-24 14:09:03,2023-01-24 14:09:03,
4896,NLK,NORFOLK ISLAND INTL,161,2023-01-24 14:09:03,2023-01-24 14:09:03,
4897,NLL,NULLAGINE,19,2023-01-24 14:09:03,2023-01-24 14:09:03,
4898,NLO,KINSHASA NDOLO,247,2023-01-24 14:09:03,2023-01-24 14:09:03,
4899,NLP,NELSPRUIT,245,2023-01-24 14:09:03,2023-01-24 14:09:03,
4900,NLS,NICHOLSON,19,2023-01-24 14:09:03,2023-01-24 14:09:03,
4901,NLU,MEXICO CITY SANTA LUCIA,155,2023-01-24 14:09:03,2023-01-24 14:09:03,
4902,NLV,NIKOLAEV,226,2023-01-24 14:09:03,2023-01-24 14:09:03,
4903,NMA,NAMANGAN,232,2023-01-24 14:09:03,2023-01-24 14:09:03,
4904,NMB,DAMAN,106,2023-01-24 14:09:03,2023-01-24 14:09:03,
4905,NMC,NORMANS CAY,36,2023-01-24 14:09:03,2023-01-24 14:09:03,
4906,NME,NIGHTMUTE,230,2023-01-24 14:09:03,2023-01-24 14:09:03,
4907,NMG,SAN MIGUEL,173,2023-01-24 14:09:03,2023-01-24 14:09:03,
4908,NMN,NOMANE,176,2023-01-24 14:09:03,2023-01-24 14:09:03,
4909,NMP,NEW MOON,19,2023-01-24 14:09:03,2023-01-24 14:09:03,
4910,NMR,NAPPA MERRY,19,2023-01-24 14:09:03,2023-01-24 14:09:03,
4911,NMS,NAMSANG,144,2023-01-24 14:09:03,2023-01-24 14:09:03,
4912,NMT,NAMTU,144,2023-01-24 14:09:03,2023-01-24 14:09:03,
4913,NMU,NAMU,141,2023-01-24 14:09:03,2023-01-24 14:09:03,
4914,NNB,SANTA ANA,192,2023-01-24 14:09:03,2023-01-24 14:09:03,
4915,NND,NANGADE,157,2023-01-24 14:09:03,2023-01-24 14:09:03,
4916,NNG,NANNING,51,2023-01-24 14:09:03,2023-01-24 14:09:03,
4917,NNI,NAMUTONI,158,2023-01-24 14:09:03,2023-01-24 14:09:03,
4918,NNK,NAKNEK,230,2023-01-24 14:09:03,2023-01-24 14:09:03,
4919,NNL,NONDALTON,230,2023-01-24 14:09:03,2023-01-24 14:09:03,
4920,NNM,NARYAN-MAR,189,2023-01-24 14:09:03,2023-01-24 14:09:03,
4921,NNR,SPIDDAL CONNEMARA,104,2023-01-24 14:09:03,2023-01-24 14:09:03,
4922,NNT,NAN,214,2023-01-24 14:09:03,2023-01-24 14:09:03,
4923,NNU,NANUQUE,35,2023-01-24 14:09:03,2023-01-24 14:09:03,
4924,NNX,NUNUKAN,103,2023-01-24 14:09:03,2023-01-24 14:09:03,
4925,NNY,NANYANG,51,2023-01-24 14:09:03,2023-01-24 14:09:03,
4926,NOA,NOWRA ALBATROSS,19,2023-01-24 14:09:03,2023-01-24 14:09:03,
4927,NOB,NOSARA BEACH,53,2023-01-24 14:09:03,2023-01-24 14:09:03,
4928,NOC,CONNAUGHT,104,2023-01-24 14:09:03,2023-01-24 14:09:03,
4929,NOD,NORDEN,60,2023-01-24 14:09:03,2023-01-24 14:09:03,
4930,NOE,NORDDEICH,60,2023-01-24 14:09:03,2023-01-24 14:09:03,
4931,NOG,NOGALES,155,2023-01-24 14:09:03,2023-01-24 14:09:03,
4932,NOH,CHICAGO CHICAGO NAS,230,2023-01-24 14:09:03,2023-01-24 14:09:03,
4933,NOI,NOVOROSSIJSK,189,2023-01-24 14:09:03,2023-01-24 14:09:03,
4934,NOM,NOMAD RIVER,176,2023-01-24 14:09:03,2023-01-24 14:09:03,
4935,NON,NONOUTI,117,2023-01-24 14:09:03,2023-01-24 14:09:03,
4936,NOO,NAORO,176,2023-01-24 14:09:03,2023-01-24 14:09:03,
4937,NOP,MACTAN ISLAND NAB,177,2023-01-24 14:09:03,2023-01-24 14:09:03,
4938,NOR,NORDFJORDUR NESKAPSTAD,109,2023-01-24 14:09:03,2023-01-24 14:09:03,
4939,NOS,NOSSI-BE FASCENE,140,2023-01-24 14:09:03,2023-01-24 14:09:03,
4940,NOT,NOVATO,230,2023-01-24 14:09:03,2023-01-24 14:09:03,
4941,NOU,NOUMEA TONTOUTA,159,2023-01-24 14:09:03,2023-01-24 14:09:03,
4942,NOV,HUAMBO NOVA LISBO,14,2023-01-24 14:09:03,2023-01-24 14:09:03,
4943,NOZ,NOVOKUZNETSK,189,2023-01-24 14:09:03,2023-01-24 14:09:03,
4944,NPA,PENSACOLA PENSACOLA NAS,230,2023-01-24 14:09:03,2023-01-24 14:09:03,
4945,NPE,NAPIER HAWKES BAY,171,2023-01-24 14:09:03,2023-01-24 14:09:03,
4946,NPG,NIPA,176,2023-01-24 14:09:03,2023-01-24 14:09:03,
4947,NPH,NEPHI MUNICIPAL,230,2023-01-24 14:09:03,2023-01-24 14:09:03,
4948,NPL,NEW PLYMOUTH,171,2023-01-24 14:09:03,2023-01-24 14:09:03,
4949,NPO,NANGAPINOH,103,2023-01-24 14:09:03,2023-01-24 14:09:03,
4950,NPP,NAPPERBY,19,2023-01-24 14:09:03,2023-01-24 14:09:03,
4951,NPT,NEWPORT,230,2023-01-24 14:09:03,2023-01-24 14:09:03,
4952,NQA,MEMPHIS NAS,230,2023-01-24 14:09:03,2023-01-24 14:09:03,
4953,NQL,NIQUELANDIA,35,2023-01-24 14:09:03,2023-01-24 14:09:03,
4954,NQN,NEUQUEN,16,2023-01-24 14:09:03,2023-01-24 14:09:03,
4955,NQU,NUQUI,52,2023-01-24 14:09:03,2023-01-24 14:09:03,
4956,NQX,KEY WEST NAS,230,2023-01-24 14:09:03,2023-01-24 14:09:03,
4957,NQY,NEWQUAY CIVIL,80,2023-01-24 14:09:03,2023-01-24 14:09:03,
4958,NRA,NARRANDERA,19,2023-01-24 14:09:03,2023-01-24 14:09:03,
4959,NRC,CROWS LANDING AUX FIELD,230,2023-01-24 14:09:03,2023-01-24 14:09:03,
4960,NRD,NORDERNEY,60,2023-01-24 14:09:03,2023-01-24 14:09:03,
4961,NRE,NAMROLE,103,2023-01-24 14:09:03,2023-01-24 14:09:03,
4962,NRG,NARROGIN,19,2023-01-24 14:09:03,2023-01-24 14:09:03,
4963,NRI,SHANGRI-LA,230,2023-01-24 14:09:03,2023-01-24 14:09:03,
4964,NRK,NORRKOPING KUNGSANGEN,195,2023-01-24 14:09:03,2023-01-24 14:09:03,
4965,NRL,NORTH RONALDSAY,80,2023-01-24 14:09:03,2023-01-24 14:09:03,
4966,NRM,NARA,143,2023-01-24 14:09:03,2023-01-24 14:09:03,
